78235322,8,22,23,0,7,0,0,0,0,0,1,0,0,1,0,0,1,63,0,0,4,1,0
35176013,1,3,65,0,0,5,0,0,0,0,0,0,0,0,0,0,1,66,0,0,0,1,0
26462130,19,1,0,1,0,11,0,0,0,0,0,0,126,0,0,0,0,207,0,0,1,0,0
71699049,3,9,14,0,2,3,0,1,0,0,1,0,0,0,0,0,2,26,0,0,0,0,0
49631259,3,6,43,0,23,4,1,7,0,1,2,1,0,0,0,0,0,238,0,0,3,2,0
29689124,1,15,0,0,110,0,0,0,0,0,9,0,0,0,0,0,0,255,0,0,0,0,0
37049726,76,45,14,1,3,1,6,0,0,0,1,0,0,5,0,0,25,255,1,0,40,10,0
27683540,3,10,84,9,8,0,0,0,0,0,0,0,2,0,0,0,1,255,0,0,2,65,0
20366771,50,12,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,229,0,0,22,0,0
31134999,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,1,0
27437985,0,3,0,0,0,0,0,16,0,86,2,0,0,0,0,0,0,255,0,0,0,7,0
26363764,25,18,4,0,0,1,1,0,0,0,0,0,1,3,0,0,0,255,0,0,0,0,0
37488722,6,4,28,0,3,7,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
24154167,4,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,72,0,0,12,9,0
73844806,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
26617007,1,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0
66640066,25,20,12,1,0,1,0,0,0,0,0,0,3,2,0,1,21,123,0,0,15,22,0
38015377,2,12,1,1,3,0,0,0,0,0,0,0,0,0,0,2,0,32,0,0,2,1,0
27068012,0,2,5,1,77,0,0,1,0,1,0,0,0,0,0,0,1,148,0,0,0,5,0
64788824,0,9,9,3,2,2,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,0
43666695,0,0,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,1,0
31189829,0,0,0,1,6,0,0,37,0,0,0,0,0,0,0,0,0,180,0,0,0,18
32906145,70,16,5,3,0,1,3,0,0,0,0,0,5,5,0,0,26,255,0,0,40,18,0
47749493,41,246,10,2,3,3,7,0,0,0,0,0,3,3,1,1,3,255,0,0,4,6,0
23420445,1,3,2,1,17,1,0,5,0,5,30,0,0,0,0,0,17,175,0,0,0,25,0
26874021,0,9,0,5,0,0,0,0,0,1,0,0,0,4,1,9,0,249,0,0,0,1,0
39840380,0,4,1,0,9,0,0,119,0,16,2,0,0,0,0,0,0,152,0,0,0,12,0
3799552,148,10,0,0,0,0,55,0,0,2,0,0,2,4,0,0,2,255,0,0,39,0,0
52795778,0,3,23,0,18,1,0,8,0,2,0,0,0,0,0,0,0,226,0,0,0,11,0
37169992,53,14,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,86,0,0,8,0,0
33406146,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0
77253235,26,75,28,0,22,3,3,1,0,0,2,1,0,1,0,1,6,210,0,0,10,4,0
32746404,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0
26955722,0,34,11,0,54,1,0,12,0,0,27,0,0,0,1,0,0,205,0,0,0,4,0
38315566,142,9,0,1,1,0,82,0,0,0,0,1,1,1,0,0,0,255,0,0,28,0,0
24495183,0,5,5,0,37,0,0,2,0,3,2,0,0,0,0,0,0,170,0,0,0,1,0
51502229,59,5,5,9,0,1,9,0,0,0,0,0,0,2,0,0,2,120,0,0,13,4,0
5913571,44,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1,255,0,0,3,0,0
26071073,27,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0
44650508,161,17,9,2,0,0,31,0,0,0,0,0,1,4,0,0,4,254,0,0,44,2,0
50391156,15,30,43,0,62,0,0,0,0,2,6,0,0,0,0,0,0,255,0,0,19,4,0
23109991,126,17,2,0,2,0,64,12,0,0,7,1,1,20,0,0,3,255,0,0,35,0,0
11779447,0,6,4,0,7,1,0,73,0,12,0,0,0,0,0,0,0,255,0,0,1,15,0
26140698,1,0,0,0,0,0,23,0,0,0,0,0,0,6,0,0,0,255,0,0,0,0,0
26797336,1,2,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,52,0,0,1,8,0
29395369,0,6,2,0,10,0,0,0,0,0,255,0,0,0,0,0,0,129,0,0,1,1,0
23868023,0,12,0,0,18,0,0,0,0,0,205,0,0,0,0,0,0,98,0,0,0,11,0
26401214,1,3,3,0,41,0,0,12,0,0,2,0,0,0,0,0,0,255,0,0,0,3,0
28312499,125,3,0,0,0,1,96,0,0,0,0,0,2,0,1,0,0,255,0,0,18,0,0
32211876,0,0,0,0,2,0,0,58,0,1,0,0,0,0,0,0,0,91,0,0,0,7,0
58522426,1,4,5,0,3,1,0,2,0,0,0,0,0,0,2,0,0,36,0,0,0,1,0
23441931,0,5,2,1,51,0,0,0,0,1,2,0,0,0,0,0,0,223,0,0,0,7,0
36864522,2,7,249,1,3,2,0,0,0,0,0,0,0,0,0,0,1,255,0,0,2,3,0
17991015,2,7,0,0,0,0,0,0,0,0,0,98,2,2,0,0,0,255,0,0,0,1,0
56036952,1,18,4,1,0,0,0,0,0,0,2,0,1,0,0,0,0,194,0,0,0,1,0
47242898,0,4,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,46,0,0,0,4,0
30794982,67,37,9,4,2,2,0,1,0,0,0,0,6,13,0,3,28,237,0,0,63,9,0
60684388,1,0,2,0,0,0,0,0,0,0,0,0,0,0,48,0,0,66,0,0,1,1,0
49328294,0,4,8,0,5,4,0,2,0,0,0,0,0,3,0,0,0,157,0,0,1,5,0
75848500,184,16,2,0,1,3,38,0,0,0,0,0,0,1,0,0,1,255,0,0,59,0,0
4529580,0,2,1,4,61,0,0,1,0,0,1,0,0,0,0,0,0,212,0,0,0,5,0
42938325,0,0,3,0,0,0,0,116,0,0,1,0,0,0,0,0,0,28,0,0,0,3,0
27089831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,255,0,0,0,0,0
70974758,3,8,30,0,20,0,0,16,0,17,0,0,0,0,0,0,0,255,0,0,2,12,0
36223390,2,8,37,0,7,0,0,2,0,3,9,0,0,0,0,0,0,185,0,0,0,0,0
29318096,86,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,255,0,0,0,0,0
31149952,0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,1,0
28816125,1,0,1,0,0,0,51,0,0,0,0,0,30,0,0,0,0,255,0,0,0,0,0
42118877,0,10,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,2,0
59444406,44,27,13,3,1,0,2,2,0,0,0,0,3,5,0,0,4,113,0,0,10,5,0
46700037,3,4,100,1,0,0,1,0,0,0,0,1,1,2,0,0,1,117,0,0,1,1,0
30501207,3,4,11,0,2,0,1,11,0,0,0,0,0,0,0,1,3,84,0,0,7,5,0
73553947,0,0,0,1,18,0,0,0,0,0,1,0,0,0,0,0,0,54,0,0,0,0,0
52623472,1,4,255,1,0,0,0,0,0,0,0,0,0,0,0,0,1,118,0,0,2,0,0
47974838,0,18,0,0,0,0,0,0,0,0,0,69,2,1,0,0,0,255,0,0,0,1,0
35071767,1,14,22,0,1,4,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0
28138343,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0
41732288,1,42,3,6,68,0,0,17,0,1,255,0,0,0,0,0,0,90,0,0,5,7,0
28605858,0,3,6,0,92,0,0,2,0,0,25,0,0,0,0,0,0,200,0,0,0,2,0
33680474,8,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,197,0,0,3,15,0
57250881,0,9,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,0
47170006,0,2,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,1,0
27281364,0,1,0,0,2,0,0,25,0,0,0,0,0,0,0,0,0,45,0,0,0,3,0
40214474,1,4,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,3,1,0
33155877,67,2,0,0,0,0,25,0,0,0,0,0,9,0,0,1,4,129,0,0,11,0,0
49237690,0,11,2,0,71,0,0,5,0,0,31,0,0,0,0,0,0,204,1,0,0,5,0
27645904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,3,0
47642896,5,33,17,0,43,0,0,5,0,0,11,0,0,0,0,0,0,181,0,0,3,2,0
69116916,20,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
23140760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59,0,0,253,0,0,0,0,0
26926086,48,40,0,0,0,0,5,0,0,0,0,0,1,1,0,0,168,234,0,0,59,0,0
29812704,1,2,167,1,0,0,1,0,0,0,0,1,0,0,0,0,1,140,0,0,0,0,0
52293853,9,6,6,0,0,3,1,0,0,0,0,0,1,2,0,0,2,41,0,0,1,1,0
34886866,1,5,2,0,3,0,0,51,0,3,0,0,0,0,0,0,0,95,0,0,0,5,0
46511337,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,76,0,0,0,3,0
64422572,131,57,18,0,2,1,9,0,0,0,0,0,1,6,0,3,7,255,0,0,51,4,0
75707210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,24,0,0,0,0,0
4239561,13,3,0,0,0,0,62,0,0,0,0,0,0,0,0,0,1,243,0,0,0,0,0
26982127,0,1,1,2,0,0,0,102,0,123,1,0,0,0,0,0,0,255,0,0,0,10,0
26838873,3,78,17,2,107,0,0,18,0,7,7,0,2,2,0,0,1,255,0,0,0,3,0
43039045,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0
31109769,8,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,0,4,1,0
28956280,0,1,9,0,0,0,0,0,0,0,113,0,0,0,0,0,0,255,0,0,0,19,0
59085546,99,36,2,0,0,0,36,0,0,0,0,0,1,2,0,0,15,255,0,0,27,12,0
63079207,0,15,15,0,6,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,1,0
34953557,15,12,0,10,0,0,0,1,0,0,0,0,0,4,1,1,1,48,0,0,1,1,0
24470592,9,16,27,0,72,0,0,10,0,5,13,0,0,0,0,0,0,255,0,0,7,10,0
26656301,4,14,255,0,0,10,0,0,0,0,0,0,0,0,0,0,0,162,0,0,2,0,0
27999724,1,2,0,0,7,0,0,0,0,0,41,0,0,0,0,0,0,33,0,0,0,0,0
41461004,0,8,29,0,73,1,0,6,0,0,1,1,0,0,0,0,0,255,0,0,1,4,0
11453392,253,7,2,1,0,3,42,0,0,0,0,0,1,2,0,0,1,255,0,0,29,4,0
64413079,1,4,222,1,0,0,0,0,0,0,0,1,0,0,0,0,1,122,0,0,0,1,0
26457580,116,0,1,0,0,0,21,0,0,0,0,0,1,0,0,0,0,255,0,0,0,0,0
30343691,0,2,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,2,0
38222255,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
42901931,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
36374634,9,5,0,1,8,0,0,0,0,0,0,0,4,0,0,0,10,110,0,0,7,11,0
36566248,0,0,55,0,0,10,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0
47574217,0,7,1,0,17,0,0,1,0,0,0,0,0,0,0,0,0,29,0,0,0,1,0
35214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0
42027527,0,8,238,0,1,1,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0
76899862,0,2,15,11,10,0,0,3,0,0,0,0,0,1,0,0,2,92,0,0,3,10,0
69590235,0,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,1,0
72831438,0,14,21,0,1,1,0,0,0,0,0,0,1,0,0,0,0,25,0,0,0,1,0
51608431,42,68,24,1,1,1,3,0,0,0,0,1,1,2,0,0,1,205,0,0,2,2,0
