74433347,20,24,8,2,14,,4,2,,,,,,,,,7,,,,13,2
85174830,,,,,22,16,,,,,5,,,,,,,,,,1,9
49800881,2,1,7,20,1,2,,11,,3,,,,,,1,2,,,,8,23
79991225,,4,1,,145,,,,,,,,,,,,1,,,,,7
35641151,,1,,,12,1,,,,,254,,,,,,,,,,,1
54200309,1,15,54,1,21,1,1,79,,1,1,,,,,,,,1,,,28
31488754,1,7,15,3,14,,,2,,1,1,,,,,1,2,,,,,24
76157573,,,107,3,10,8,1,5,,1,,,1,,,,,,,,1,6
52447753,53,13,,,,2,47,,,,,,,2,,1,5,,,,13
53765574,1,8,22,1,15,3,,143,,2,,1,,,,,,,,,,15
54485259,9,177,6,1,,48,7,1,,,,,12,,,25,,,,,1,1
33122055,254,139,33,4,8,2,31,1,,,10,6,9,3,10,10,2,,3,,52,13
68049803,,,59,2,,10,,1,,,,,,,,,,,,,,1
55164707,,10,1,1,94,,,1,,,1,,,,,,1,,,,,7
26419280,,,254,,,3
74779558,30,84,91,121,12,47,13,5,,1,2,,8,7,,71,13,,,,16,80
14323998,254,8,1,,,1,61,,,,,,,1,1,,,,,,46
89535668,,5,5,1,37,,,2,,,254,,,1,,,,,,,,4
66015636,,,1,,102,,,1,,,1,,,,,,,,,,,3
51522448,254,19,9,1,1,3,209,,,,,,1,,,,1,,,,91,6
64809505,76,160,75,7,81,,3,11,,,12,2,,1,,1,12,,,,23,16
86787547,32,34,14,3,5,,1,,,1,1,,3,4,,,11,,,,20,7
57700711,38,62,254,1,1,,3,,,,,,,27,39,,1,,,,4,12
30240377,2,26,51,,69,1,,7,,,4,,,,,,,,,,,8
75601672,12,22,15,3,24,1,,3,,,1,,1,1,,,3,,,,2,4
30980883,,2,,,66,,,,,,,,,,,,,,,,,8
36286761,1,18,6,2,1,,,28,,1,,,,,,,,,,,,6
41058589,2,20,47,,40,4,1,28,,7,2,,,,,,3,,,,6,30
42206921,7,42,9,16,5,11,,,,,,12,3,22,,,2,,,,1,4
58529457,,1,80
33970175,,,,,,,254
32781671,,1,254
51762449,23,22,8,2,25,,,,,2,1,,7,1,2,3,2,,,,5,11
33852364,3,21,180,7,2,,,,,,,,,50,,,,,,,,52
82512585,,1,,,48,1,,,,,,,,,,,,,,,,1
48677226,1,2,,,11,,,,,,254,,,,,,,,,,,2
76420917,254,15,2,1,,,30,,,,,,2,,1,,1,,,,62,1
69862891,1,65,9,,,,,,,,,,,4,1,,,,,,2
30078854,,24,6,,15,,,61,,113,79,,,,,,144,,,,,82
67175795,56,254,44,2,3,1,7,4,,,2,,1,6,1,3,3,,,,20,12
58382985,7,21,1,,,,,,,,,,,,254,,,,,,9
32119286,,5,,,1,,,,,,50,,1
70307519,43,,,,,,138,,,,,,,,,,1,,,,14
26364900,36,11,1,,,,5,,,,,,,,,,15,,,,6
10619971,,,,,,,,,,,254
67105614,,12,31,,36,,,21,,,,,,,,,,,,,,17
29412056,101,10,,,,,7,,,,,,1,,,1,,,,,9
33876792,218,91,1,2,1,3,8,1,,,,,6,12,2,,48,,,,57,21
23389128,8,,,,,,63
47077721,3,42,,5,,16,3,,,,,,1,1,,4,,,,,1,3
51656939,,3,,,1,,,,,,254,,,2,,,,,,,,1
50154306,254,12,1,2,,1,115,1,,3,,,3,,,,2,,,,65,28
26134512,,13,9,,,,,41,,44,,,,,,,,,,,,59
72675292,213,22,2,,,3,244,,,,,,6,1,,,1,,,,40,3
28178314,91,7,1,2,,,20,,,,,,3,10,,,,,,,9,1
13913635,70,30,16,3,33,3,3,,,1,,1,1,1,1,1,7,,,,18,13
57858981,4,10,54,3,1,5,,1,,,,,,1,,1,2,,,,2,6
42138011,6,,,,,,234,,,,,,,,,,8
55782473,,2,1,4,54,,,1,,,2,,,,,,1,,,,,13
80828003,2,17,7,6,27,,1,1,,,1,,2,4,,,,,,,,10
37694644,,,40,8,2,67
77175464,29,39,25,5,8,5,1,3,,,2,,8,1,1,3,18,,,,26,25
22987056,1,4,8,,8,,,96,,4,,,,,,,,,,,,4
43459126,,14,,1,31,2,,,,,,,,1,,,2,,,,,6
96271790,3,29,13,1,207,,,10,,1,33,,,,,,3,,,,1,21
72055337,,,1,1,5,,,,,,254,,1
61534625,,6,,,1,1,,,,,254,,,,,1,,,,,,6
13316110,,4,5,3,5,,1,218,,14,4,,,,,,,,,,,7
72568733,135,11,1,,,,38,,,,,,1,,1,1,1,,,,68,6
81945310,1,13,124,1,2,,,1,,,,,,,1,,1
1438094,,8,23,16,53,1,,7,,1,8,,,,1,,3,,,,2,9
56601487,2,8,122,,7,3,,7,,,1,,,1
19828425,2,8,5,9,19,2,,1,,,,,,1,,,1,,,,3,11
68170116,63,38,62,,76,2,9,15,,8,2,,,1,1,5,,,,,4,8
5354285,182,57,5,6,,,3,1,,,,,4,4,9,1,25,,,,63,52
43120663,2,14,3,9,111,5,,,,6,2,,1,1,,1,6,,,,,15
28480451,9,22,40,,1,4,24,,,,1,,3,,,,,,,,19,248
53468731,,6,19,,11,,,181,,2,,,,1,,1,,,,,,15
43069951,2,17,115,,,,,,,,,,,,1,,,,,,1
41555323,70,10,9,12,,,,,,,,,155,13,1,6,10,,1,,34,9
78257786,1,11,13,2,18,,,254,,17,,,,,,,,,,,,30
74981419,2,14,3,7,12,2,,,,,3,,,3,,,2,,,,2,10
58502188,16,87,2,6,,26,,10,,2,,,,,,7,1,,,,13,33
71758580,,,1,,1,,,,,,254,,,,,,,,,,,1
29024926,12,2,,6,,,85,,,,,,,,,,12
28669460,33,28,,,,10,1,,,,,,7,1,,,,,2,,1
29819581,254,24,,4,,6,71,,,2,,,,2,1,,,,,,17
81022934,2,6,,1,2,,,60,,175,1,,,,,,,,,,,9
39650100,,,86,4,,83,,,,,,,,,,,,,,,,2
40261600,141,3,,,,,254,,,,,3,,,,,8,,,,6
26560592,,8,2,,87,,,,,,,,,,,,,,,,,6
49329003,33,7,2,,,1,105,,,,,,1,,,,,,,,14
39284330,4,20,43,,23,3,,,,,1,1,,1,,,,,,,,2
42146415,15,42,62,16,16,9,10,4,,18,38,,,,,,1,,,,5,214
4821843,,2,,1,46,,,,,1,,1,,,,,,,,,,3
72966055,17,12,13,,,1,3,1,,,,,2,4,,1,4,,,,9,6
29824609,,6,10,,27,,1,254,,7,2,,,,,,2,,,,1,16
49394567,254,7,,,,4,82,,,,,,1,2,,,,,1,,4
57059538,147,100,76,4,49,,67,3,,4,16,3,,4,1,1,5,,,,32,10
14300783,254,17,,,,2,125,,,,,,2,2,,2,6,,,,41,11
66842592,1,5,10,1,45,1,,1,,1,1,,,,,,1,,,,1,5
47797975,17,44,38,2,8,,,1,,,,,,,,,29,,,,7,10
16065099,,,4,,2,,,141,,3,,,,,,,,,,,,4
73822026,1,3,,,46,,,,,,,,,,,,,,,,1,2
16643287,,59,15,,254,,,5,,3,2,,,,,,1,,,,,12
43722144,127,,,,,,103,,,,,,,8,,,,,,,18,8
33252408,254,13,1,2,,,234,,,2,,,7,7,1,,4,,,,68,3
42906983,5,25,32,,39,1,,27,,2,3,,,1,,,,,,,2,19
42581521,254,25,,9,3,1,23,,,,,2,4,3,2,,,,,,4,1
67287907,,1,,,,,,,,,,,,7,,254
41211013,,,,,,,137
36646243,3,254,8,3,9,,,,,,8,,1,1,3,,,,,,,2
34447291,1,2,5,1,15,,,,,,202,,,,,,,,,,,2
29959793,,4,,3,7,,,,,,166,,,,,,,,,,,2
52851230,4,1,11,,,1,30,,,,,,27,,,,,,,,,1
67742838,,5,,1,7,3,,92,,254,6,,,,,,,,,,,11
31146164,,12,4,,1,3,,88,,2,1,,,,,,,,,,,17
5503024,4,7,2,2,,5,10,,,,,,13,5,,9
33847875,,9,186,,,,,,,,,,,,1
30698871,154,6,,,1,,55,,,1,,,2,3,,,,,,,68
62486698,,,,1,49,,,1,,,,,,,,,,,,,,6
51270662,,,109
44054379,4,19,3,,254,3,,1,,6,27,,,,,,1,,,,,15
2653854,1,56,26,2,187,,,12,,6,2,,,,,,,,,,,13
50494810,,2,20,1,7,3,1,2,,1,,,,,1,,,,,,,19
33968841,254,18,,,,,,,,,,,,,,,,,,,1,2
43155004,2,25,10,10,15,1,2,2,,,1,,,,,,,,,,,10
26320909,,13,137,,,,,,,,,,,,,,,,,,1
69231206,8,76,31,200,,93,,,,,,1,7,8,,49,,,,,15,13
34328486,1,1,,,2,,,,,,254
26549346,213,11,,8,,,225,,,,,,96,,,2,,,,,2,1
35051743,13,,,,,8,254,,,,,,,,,,8
40615042,40,10,7,1,,1,43,,,,,,,,,,11,,,,31
42415952,,6,21,,18,,,1,,,,,,1,,,,,,,,9
24585496,2,5,2,1,42,,,,,,,,1,,,,2,,,,,24
43747280,1,3,,1,1,1,,181,,254,,,,,,,,,,,,22
50306643,65,20,6,,,,27,,,,,,,2,3,,2,,,,16,3
40539815,2,15,1,,7,,,,,3,14,,,,,,2,,,,,14
34810004,7,36,26,3,47,1,,,,5,74,,,2,,,,,,,2,62
41416446,,11,254,,,1,,,,,,,,1,,,,,,,2
28941210,,29,8,5,1,,,60,,198,2,,,,,,,,,,2,36
53575000,,1,114,1,,,,1,,1,,,,1,,1,,,,,,1
24970880,78,3,23,3,,56,31,,,,,,8,,,,9,,,,24,5
43903166,,15,28,,19,,,3,,,3,,1
71907190,2,13,45,,98,,,8,,,18,,,,,,,,,,1,7
37762422,134,32,10,3,,,,,,,,,7,19,1,,,,,,11
47787268,254,11,2,1,,1,79,,,,2,,1,1,,,2,,,,42,1
38290461,,1,254,,,,,,,,,9
56816,1,2,,,59,,,,,1,2,,,,,,,,,,,4
24062827,49,10,16,20,1,,,1,,,,,6,3,,,,,,,12,13
53018658,,2,,,116,,,3,,,2
23906803,,7,105,4,,3,,,,,,,3,,1,,,,,,,21
54610382,254,29,1,1,,3,93,,,,,,6,3,1,,,,,,39
52158011,17,18,76,,4,2,,1,,,,,5,1,,,4,,,,4,4
37540199,,1,51,5,,84
71302440,,5,5,5,24,3,,,,,1,,1,,,,1,,,,,9
87259880,1,27,78,,36,2,,2,,2,1,,,1,,,,,,,,6
43471052,254,24,1,,,11,89,,,,,,2,1,1,,3,,,,48
77904961,,6,20,1,28,1,,49,,3,1,,,,,1,,,,,,25
24945240,9,84,1,16,3,1,,,,,1,1,,,,,,,,,1,254
78120004,,1,1,,13,1,,,,,254,,,1,,1,,,,,,6
33310332,20,17,15,4,8,2,,1,,1,1,,,,,,7,,,,5,3
61842421,212,2,,,,,254,,,,,,,,,,,,,,3
37682149,,2,22,3,,9,,,,,,,,,,,,,,,,60
35803119,,,,,,,,,,,,,,,,,145,,,,,2
40310923,2,14,12,21,1,2,,3,,,3,,,3,,,,,,,1,7
81150960,,,88,,1
57516723,163,23,10,,2,1,25,3,,2,,,4,3,,,10,,,,40,11
36993872,254,,,,,,51
51979118,,11,254,,,,,,,,,,,,,,,,,,1
52345584,,3,70,5,1,3,,,,,1,,1,,,,,,,,,15
48416186,1,3,75,10,10,9,,,,,,,,1,,,,,,,2,10
26398436,,,105,,,254
34284619,,3,2,1,41,8,,1,,,5,,,,,,,,,,1,15
54711953,50,1,31,2,,16,46,,,,,,,,,1,9,,,,27
31662376,3,28,9,2,15,,,,,,,,,11,,1,,,,,1,127
64034750,2,14,228,,,2,,,,,,,,,3,,,,,,,1
32105613,11,5,254
40168296,50,2,,,,,78,,,,,3,,,,1,24,,,,4
54448572,,36,120,,2,2,,,,,,,,2,,,2
84335431,1,44,21,2,21,,,1,,,2,,1,,,,4,,,,4,5
82827166,,5,,,88,,,,,,,,,,,,,,,,,19
46305567,,7,10,3,9,7,,15,,4,1,,,,,,,,1,,,7
50049867,1,20,2,,242,,,42,,,137,,,,,,,,,,,7
38527359,,,3,1,4,,,73,,14,2,,,,,,,,,,,2
86656293,,,64,,,10,,,,,,,,,2
33687340,,12,4,,11,,,1,,,25,,,,,,,,,,,1
11883121,1,5,2,3,39,,,,,,,1,,,,,1,,,,1,4
26139594,1,13,27,3,27,1,,12,,,,1,,,,,,,,,,9
42891416,,,1,,14,,,1,,1,,,,,1,,,,,,,190
82572446,2,4,,1,59,,,1,,,5,,,,,,1,,,,,4
58177513,121,58,35,7,,2,1,1,,,,3,6,15,8,9,13,,,,35,12
47398728,,32,,,86,,,,,,14,,,,,,4,,,,,178
40337392,,,254,,1
23941016,,2,61,,3,5,,1,,,,1,,,,,,,,,,8
31633413,,3,129,,,1,,,,,,,,1
65179143,,13,28,1,14,,,4,,1,2,,,,,,,,,,,7
45782879,1,13,44,28,14,9,,8,,,3,,6,3,,8,2,,,,,29
81939567,8,34,13,3,15,3,,,,,,,,2,,2,2,,,,1,3
29346453,254,29,2,1,,1,2,,,,,,,2
31133985,1,2,24,2,7,,,,,,254,,1,,,,,,,,,11
37940733,254,25,1,,,,72,,,,,,3,,,,,,,,2
50274680,24,67,23,9,3,4,,,,,,,2,25,1,,,,,,1,3
34667754,3,98,1,,,,,,,1,2,1,,,,,,,,,,1
27816485,,1,138,,,,,,,,,,,1,,1
23323296,,5,,,18,,,,,,249,,,,,,,,,,,6
23476738,,,,,,,,,,,254
38943907,9,2,41,,,,,,,,,,1,,,,,,,,,254
25967949,1,71,28,,91,,,11,,,4,,,,,,,,,,,17
91222679,5,44,3,1,142,,,8,,3,254,,1,1,,,1,,,,,11
38757521,,5,100,,1,1,,,,,,,,,1
34188866,4,,,,,,66,,,,,,1
46378539,,8,,,,2,254
81778992,,17,9,2,54,,,124,,10,17,,,,,,,,,,,17
65797207,207,50,,,,,54,,,,,,7,14,,,33,,,,106,9
55725093,,2,,1,48,,,,,,,,,,,,,,,,,3
36237628,8,22,170,,39,3,,,,,4,,,1,,,,,,,1,13
58992460,254,28,1,,,,112,,,1,,,,1,,,5,,,,55
31157887,,12,254,,1,,,,,,,,,,,1,,,,,,1
29232149,,1,254
77523771,16,1,,,,,95,,,,,,23,,,,,,,,,1
57193742,74,11,4,16,,,12,,,,,1,8,1,1,,15,,,,30,22
56518226,254,5,,,,,43,,,,,,,1,,,,,,,1
30547993,4,15,7,45,,9,1,,,,4,,14,9,,8,2,,,,1,5
31457556,,8,1,,254,,,,,,,,,,,,,,,,,9
31137615,1,5,4,3,14,,,,,,254,,,,,,,,,,,9
53591423,,5,66
29051415,254,7,,1,,1,100,,,,,,2,1,11,,,,,,25
24563280,1,8,118,,,1
45095726,,7,82,,1,,,,,,,,,1,,1,,,,,1
2400315,,1,254,1,,133,,,,,,,,,,,,,,,,2
79407617,,1,,1,95,,,,,,1,,,,,,,,,,,1
26542289,1,4,1,,,,,82,,200,1,,,,,,,,,,,4
45760538,1,12,93,1,8,,,1,,,,,,,1,,,,,,1,2
64748210,158,90,4,1,2,1,3,,,,,,23,4,,1,59,,,,98,25
83333473,28,5,1,,,1,18,,,,,,8,1,,1,1,,,,18,8
60951496,,,,,196,,,,,,,,,,,,,,,,,63
76521630,,3,,3,79,,,,,,,,,,,,,,,,,2
37181243,,1,254
40079774,,17,,,254,,,,,,,,,,,,,,,,,137
63385564,,10,12,,49,,,3,,2,,,,,,,,,,,,2
55560151,,3,6,,11,,,54,,3,,,,,,,,,,,1,3
49881956,,8,16,,80,,1,31,,6,,,,,,,,,1,,5,6
76452636,1,11,155,,2,,,,,,,,,,1,,,,,,1,2
77350238,1,13,,,,,,,,,,254,1,9,,,,,,,,1
57232342,,103,5,,1,,,,,,,,,,12,3,,,,,,3
75440700,,1,,1,181,,,,,,,,,,,,,,,,,2
41902099,49,1,1,,,,117,,,,,,,4,,,1,,,,14,1
66416196,165,60,7,1,,1,10,,,1,,1,73,6,,,10,,1,,37
26513373,60,84,9,,,6,,,,,,,,,,,,,,,6,13
56195546,2,21,254,,1,3,,,,,,,1,,,,1,,,,2,2
64665755,2,16,30,1,100,,2,9,,,1,,1,,,,,,1,,1,4
58946399,5,2,10,2,,,3,,,,,,18,2,,,,,,,3,13
55363567,,,86,1,1,,1,,,,,,,,,9,,,,,,71
34035744,,12,30,2,13,,,254,,51,,,,,,,,,,,,16
36443776,27,,,,,,254
35985716,4,6,13,6,5,1,,1,,,,,,1,,,18,,,,8,6
78024157,6,25,5,6,7,3,1,1,,,1,,,,1,,,,,,1
29946403,47,4,3,,,7,172,,,,,,110,2,,3,,,,,1
74200808,85,1,,,,,105,,,,,,,,,,42,,,,2
49460592,42,3,,17,,,21,,,,,,,,,,11,,,,16
37745652,10,,9,,,,32,,,,,,,,,,,,7
46019353,5,69,2,4,3,,,,,1,,,,3,,,,,,,2
93148141,7,10,20,1,8,3,,2,,1,1,,,5,4,,1,,,,6,11
51604599,,4,,1,48,,,,,,,,,,,,,,,,,4
18753901,,,,,234,,,,,,,,,1
32404716,,2,45,2,8,10,,11,,241,,,,,,,,,,,,2
41181615,,3,1,,4,1,,73,,191,,,1,,,,,,,,,15
33518096,,19,2,,141,,,,,1,4,,1,,,,1,,,,1,6
43703607,3,29,62,,20,,,6,,,,,,,1,,1,,,,,1
17388098,6,37,46,,7,2,,,,,,,,3,,,1,,,,1
51882984,254,35,2,2,1,15,151,,,,,,15,1,2,,1,,,,26,4
28599686,7,37,29,1,29,,1,2,,,,,,,6,,,,,,5,4
24913557,,13,4,,66,,,3,,,,,1,,,,,,,,,1
78840411,254,17,1,,,,,,,,,,1,2,,,,,,,1
65883868,,2,,,7,,,,,,254,,,,,,,,,,,1
48124094,2,10,3,4,29,1,,1,,,254,,,1,,,,,,,,8
25439015,8,23,60,3,9,1,1,3,,,5,1,,,,,,,,,5,1
56585961,254,47,1,1,,2,34,,,,,,2,9,,,1,,,,3,1
50876072,254,9,,,,,156
64595696,254,15,2,5,,8,26,,,,,,2,,,,1,,,,29
92464706,,3,,,8,,,,,1,254,,,,,,,,,,,3
45063936,4,51,13,12,,9,9,,,,,,241,227,,30,9,,,,7,11
45918476,,1,2,,3,,,96,,3,,1,,,,,,,,,,10
42600551,,,39,,,254
43773071,120,3,5,,,,59,,,,,1,,5,6,1,8,,,,6
67216815,4,12,34,,36,2,,12,,1,1,,,,,,,,,,1,17
70458693,4,3,254,1,,1,,,,,,,,2
66265037,,,166,,,,,,,,,,,,,1
92198012,28,27,9,1,2,1,9,1,,,1,,2,1,1,,2,,,,5,6
72237860,24,41,5,,1,1,4,,,,,,,6,1,,8,,1,,17,1
79446950,1,3,79,1,,,,,,,,,,,,,,,1,,4
67917505,,1,44,3,,39,1,1,,,,,,1,,,,,,,,2
53437470,5,15,,,6,2,,31,,108,,,,,,,,,,,1,12
28989380,,6,,,223,,,,,,1,,,,,,,,,,,8
23257118,254,18,32,,,,85,,,,,,18,,,,45,,,,38,27
89761972,43,33,29,,10,,18,5,,10,1,,,1,,,1,,1,,21,5
30625792,3,28,2,,,,,,,1,,,,1,254
32316745,16,104,87,1,33,5,1,9,,8,3,2,2,10,,,1,,,,14,7
17081452,,2,67,4,,69,,,,,,,,,,1,,,,,1,5
48617629,1,5,254,,1,9
30399438,6,6,17,2,,5,1,,,,,,3,,,,,,,,6,22
28671770,,9,2,1,14,,,8,,,254,,,,,,,,,,,6
50967089,,1,97
67773992,4,2,254,,,4,,,,,,,,,1
72645156,1,1,,,62
51167814,62,41,64,2,42,4,31,46,,11,5,,3,1,1,,,,,,44,38
35007961,,3,,,157,,,,,,1,,,,,,,,,,,2
71557120,1,10,55,2,14,,,1,,,,,,1,,,1,,,,,3
70806006,2,41,38,1,92,2,,2,,1,3,,1,1,2,,,,,,2,11
86423818,1,12,2,3,23,2,,5,,,1,,,1,,,2,,,,3,7
37497803,254,3,,,,,182,,,,,,,,5,,,,,,9
41760668,254,,,,,,9
31078910,27,37,2,1,3,,,,,,,,,2,,,7,,,,11,3
81156858,1,25,28,1,9,,,5,,,1,,,,1,,,,,,1,5
28637840,,6,,,2,,,96,,11,,,,,,,,,,,,5
40919967,,1,,,,,,,,,254
28742437,45,30,4,5,1,,1,,,,5,,,3,,,76,,,,23,8
30798993,1,,49,6,2,,,,,,,,2,,,,,,,,,16
73256444,2,13,54,,20,1,1,22,,,,,,,1,,,,,,1,8
39403799,1,11,254,,,,1,,,,,,,,,,,,,,2,1
50969335,7,29,1,,217,2,,2,,,37,,,,,,,,,,,15
35188188,,4,,,18,,,73,,,1,,,,,,,,,,,21
55737848,,1,48,,,20
86067586,,3,4,,28,,,37,,14,,,,,,,,,,,,8
54741173,5,8,91,,1,,1,,,,,,,,,,1,,,,1
75584335,,1,,,67,,,,,1,,1,,,,,1,,,,1,3
40748081,,16,5,,3,,,,,,,,,,,9,,,,,,33
74932694,1,4,234,,,5,,,,,,,,,,,,,,,,2
53195333,,12,24,,98,,,2,,1,,,,,,,,,,,,7
81789881,1,4,254,,,,1,,,,,1,1,6,5,1
51604106,,2,,3,41,,,,,,,,,,,,,,,,,7
26503485,15,254,4,4,3,5,,,,,,,8,2,1,3,,,,,21,16
56008429,,7,1,1,6,,,138,,6,2,,,1,,,,,,,4,26
77659253,2,20,20,,47,1,1,17,,,2,,,,,,,,,,,5
74614128,,1,,,51,,,,,,,,,,,,,,,,,6
73384753,23,47,10,1,1,3,,,,1,,,1,4,,,2,,,,5
80720884,3,9,2,14,,1,2,,,,,,19,,,,,,,,2,1
54040773,,4,1,,1,,,,,,254,,,,,1,,,,,,2
50475680,,1,9,,,,,,,,,,,,,,,,,,,168
79483738,,4,254,,,,,,,,,,,,2
50850284,6,22,4,3,7,,,,,,,,,3,,,,,,,,14
64543872,,2,,,53,,,,,,1,,,1
33427616,,3,,,40,,,,,1,,1,,,,,,,,,,6
86533212,2,13,3,13,179,,,4,,2,142,,,1,,,1,,,,,30
71421339,3,37,8,,150,1,,4,,9,40,,,,,,,,,,1,8
64324966,2,10,27,3,38,4,5,158,,6,2,,1,,,,,,,,2,14
70036764,21,42,13,,,1,1,3,,,,,1,20,,1,,,,,4
56333899,80,43,25,2,4,3,1,1,,1,,,2,5,,,5,,,,16,13
64339891,8,,26,,,,,18,,,2,,,,,,,,,,,114
29294117,,6,,1,6,,,,,,146,,,,,,,,,,,3
68769234,1,8,113,,,4,,,,,,1
56864000,3,,76,4,,,,,,,,,,1
36022285,,14,9,9,72,,,10,,3,15,,,,,,1,,,,,111
66124153,,6,,,22,,,2,,,254,,,,,,,,,,,4
70800679,4,7,226,11,1,33,,,,1,,,,2,,,,,,,1,29
71058134,1,9,53,,21,,,10,,2,,,,1,,1,,,,,1,12
76527184,,3,3,1,6,,,,,,254,,,,,,,,,,,7
43280027,1,2,72,10,,72,,,,,2,,,,1,,1,,,,,12
76459653,5,21,177,1,12,3,,15,,,2,,,,,,,,,,1,18
36106717,10,68,9,1,,,,,,,,,,11
83747686,1,5,,1,43,,,,,,1,,,,,,,,,,,4
65959087,1,1,151,,4,,,3,,,,1,,,,,1,,,,,12
84588536,,4,,3,62,,,,,,,,,,,,,,,,,2
65953133,,1,,,81
46665057,5,,,,,,135,,,,1,,14,,,,,,,,1
40944520,,1,,1,1,,,24,,184,,,,,,,,,,,,3
78852046,1,5,,,49,,,,,,,,,,,,1,,,,,10
60895327,1,4,2,1,60,,,,,,81,,,,,,,,,,,11
52450920,53,102,,3,,,,,,,,,,,,,,,,,19
25690186,,,,1,63,,,,,,1,,,,,,,,,,,3
37890454,254,11,2,,1,,44,,,,,,,4,,,,,,,80
47853110,,1,,,55,,,,,,,,,,,,,,,,,2
54109933,5,12,21,1,26,1,2,12,,3,3,,,,,,,,,,1,4
70973980,1,10,11,,163,3,1,5,,,59,,,,,,,,,,,2
32773339,,3,21,1,3,9,,5,,,1,,1,1,,,3,,,,2,18
83408568,254,28,1,,,1,63,,,,,,,4,1,3,6,,,,61,2
42559277,254,18,1,1,,,9,,,,,,,2,,,2,,,,93,3
52174718,34,36,2,3,2,3,2,,,,,,1,1,,,,,,,9,1
79586233,,9,56,2,2,3,,8,,,,,,,,,,,,,1,7
27362538,85,108,5,4,,,1,,,,,,42,9,,2,43,,,,60,4
71276093,,1,,,2,,,118,,4,,,,,,,,,,,,9
63591448,211,65,7,1,1,,1,,,,,1,15,23,,2,9,,,,4
58472682,3,,,,,1,55
26838874,1,1,,1,73,,,,,,,,,,,,,,,,,3
11313287,254,30,4,2,,36,42,1,,,,,1,,,,21,,,,31,6
12164671,3,33,11,,254,,,16,,19,2,,,,,,1,,,,,8
73467419,1,,,,51,,,,,,,,,,,,,,,,1,3
73835645,2,,1,,,,130
36202025,,,,,,,,,,,254
81445043,1,19,43,1,18,2,1,2,,,,,,,,,,,,,,2
55978533,3,10,254,,,1,,,,,,,,,,,1,,,,1,2
56805426,,5,13,1,27,1,,43,,5,2,1,,,,,,,,,1,10
58794157,,4,2,,145,,,1,,1,9,,,,,,,,,,,2
76734968,1,1,93,,,,,,,,,,,1,,,,,1
35643527,,1,,,,,,,,,141
48801430,,,107
75185987,,7,6,,23,,,,,,12,,,,,,,,,,1,4
73463859,31,20,2,1,1,,,,,,,,3,1,,,24,,,,16,6
68202101,132,1,,,,,254
62887643,,1,,,,,,3,,59,,,,,,,,,,,,6
56673588,1,8,97,1,3,,,1,,,,1,,,,,1
49704218,3,7,35,4,8,7,,,,,,,1,1,,1,2,,,,2,4
80562635,,2,2,,64,,,,,,,,,,,,,,,,,5
64450759,2,3,254
65035108,,1,254
84115726,128,146,3,254,,10,9,,,,,,,,1,,,,,,34,28
69233451,54,6,,3,,,72,,,,,,1,,,,2,,,,10,1
20581895,,1,,4,48,,,,,,,,,,,,,,,,,2
76835761,,5,,,7,,,,,,254,,,,,,,,,,,4
28483415,219,2,,,,2,,,,,,,2,1,,1
28612289,254,4,18,3,,,66,,,,,,,9,,,,,,,42,19
76897705,,2,,,116,,,,,,3,,,,,,,,,,,2
39572513,,,254
59693322,4,,1,,,,50
34860568,45,9,,,,2,254,,,,,,16,,,,1,,,,6,24
55193008,6,23,5,5,9,5,,,,,1,,1,2,5,3,2,,,,1,11
94980476,18,28,29,4,11,3,6,4,,,,,1,1,2,,3,,,,6,7
61880132,102,53,65,1,20,,9,72,,23,,,,2,,,9,,,,26,8
85882037,,25,2,,116,,,13,,,5,,,,,,,,,,,7
64203616,51,2,3,,,,254,,,,,,91,1,,2,,,,,6,2
62471715,205,76,1,,,2,,,,,,1,18,7,,7,,,,,4,1
56051223,4,12,32,,37,2,,13,,6,1,,,,,,,,,,,12
58034699,,1,3,1,38,,,132,,39,,,,,,,,,,,,17
63658579,8,,,,,,217
26342585,116,54,15,2,,3,,,,,,1,26,28,23,1,,,,,8
62101761,254,8,10,,,,5,,,,,,19,19,,,79,,,,,10
48020089,2,6,6,5,12,2,,20,,,192,,,,,2,,,,,,20
33262119,,5,1,,1,,,99,,3,2,,,,,,,,,,,6
42360918,6,24,64,254,,17,1,1,,,2,,29,,,5,,,,,4,20
83338072,254,18,1,3,,2,142,1,,,,,2,2,,1,1,,,,75,3
69505616,,24,23,,77,,,7,,,2,,,,,,2,,,,,11
92176015,4,11,7,,20,1,,,,,,,,1,,,2,,,,6,4
36548199,78,11,,,,,2,,,,,,16,,,,,,,,2
45048175,,1,,4,56,,,,,,1,,,1,,,3,,,,,13
83724292,,18,11,1,137,,,,,3,15,,,,,,,,,,,5
58233656,2,27,21,5,16,,1,,,,1,,,1,,,3,,,,,6
33364949,46,21,11,,,,3,,,,1,,1,1,1,,,,,,5,3
46694451,,17,56,,23,,,,,1,1,,,,,,,,,,,5
32307798,,31,,1,254,,,,,,17,,,,,,,,,,,43
49660228,5,9,254,15,8,,1,,,,,,,15,,,,,,,,52
35294670,1,2,,1,91,,,2,,,,,,,,,,,,,,23
78071953,,2,,,1,,,25,,196,,,,,,,,,,,,2
76109085,9,,11,,,,61,,,,,,,,,,,,,,,6
70966343,38,16,9,1,,1,1,3,,,,,6,2,1,1,34,,,,15,10
47637042,2,12,254,,,2,,,,,,,,,,,,,,,,1
